,LONGITUD,LATITUD,DBO_mg/L,CALIDAD_DBO,DQO_mg/L,CALIDAD_DQO,SST_mg/L,CALIDAD_SST,COLI_FEC_NMP_100mL,CALIDAD_COLI_FEC,E_COLI_NMP_100mL,CALIDAD_E_COLI,ENTEROC_NMP_100mL,CALIDAD_ENTEROC,OD_PORC,CALIDAD_OD_PORC,OD_PORC_SUP,CALIDAD_OD_PORC_SUP,OD_PORC_MED,CALIDAD_OD_PORC_MED,OD_PORC_FON,CALIDAD_OD_PORC_FON,TOX_D_48_UT,CALIDAD_TOX_D_48,TOX_V_15_UT,CALIDAD_TOX_V_15,TOX_D_48_SUP_UT,CALIDAD TOX_D_48_SUP,TOX_FIS_SUP_15_UT,CALIDAD_TOX_FIS_SUP_15,SEMAFORO,CUMPLE_CON_DBO,CUMPLE_CON_DQO,CUMPLE_CON_SST,CUMPLE_CON_CF,CUMPLE_CON_E_COLI,CUMPLE_CON_ENTEROC,CUMPLE_CON_OD,CUMPLE_CON_TOX,GRUPO
1781,-93.08186,16.76496,20.8,3,53.81,4,48.0,2,40.0,1,2.0,1,,0,60.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1782,-91.97408,17.48299,3.33,2,60.02,4,28.0,2,4600.0,4,4600.0,5,,0,64.3,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1783,-93.0551,16.77223,4.74,2,33.6,3,12.0,1,11000.0,5,11000.0,5,,0,44.8,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1784,-93.05511,16.77475,1.0,1,24.48,3,104.0,3,1500.0,4,1500.0,5,,0,52.5,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1785,-93.05335,16.77064,2.85,1,24.96,3,168.0,4,11000.0,5,4600.0,5,,0,47.6,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
1786,-93.14589,16.75975,13.29,3,62.14,4,40.0,2,24000.0,5,24000.0,5,,0,50.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1787,-93.0339,16.73989,1.0,1,30.72,3,48.0,2,30.0,1,2.0,1,,0,54.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1788,-93.02553,16.72573,1.0,1,12.96,2,272.0,4,930.0,3,430.0,2,,0,54.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,LOTICO
1789,-93.02746,16.71193,2.13,1,28.8,3,48.0,2,750.0,3,430.0,2,,0,54.3,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1790,-93.01027,16.6859,2.7,1,37.44,3,88.0,3,230.0,3,230.0,2,,0,56.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1791,-93.0123,16.68011,5.8,2,35.82,3,40.0,2,4600.0,4,4600.0,5,,0,95.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1792,-93.00546,16.68,1.0,1,34.08,3,48.0,2,90.0,1,90.0,1,,0,53.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1793,-93.01259,16.66621,5.8,2,37.75,3,44.0,2,11000.0,5,11000.0,5,,0,65.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1794,-92.99618,16.63054,5.3,2,37.27,3,36.0,2,11000.0,5,11000.0,5,,0,61.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1795,-93.02751,16.72191,3.48,2,29.76,3,28.0,2,150.0,2,150.0,2,,0,55.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1796,-93.04047,16.59912,8.4,3,33.67,3,136.0,3,430.0,3,430.0,2,,0,57.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1797,-93.10686,16.62636,14.1,3,19.03,2,112.0,3,1500.0,4,930.0,4,,0,57.5,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1798,-93.08414,16.60905,19.5,3,33.67,3,328.0,4,2100.0,4,1200.0,5,,0,55.1,2,,0,,0,,0,,0,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
1799,-92.97754,16.4932,7.05,3,29.04,3,28.0,2,11000.0,5,4600.0,5,,0,98.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1800,-92.81385,16.5502,1.0,1,35.33,3,24.0,1,750.0,3,430.0,2,,0,50.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1801,-92.79828,16.55025,1.0,1,46.95,4,32.0,2,4600.0,4,2400.0,5,,0,53.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1802,-92.76044,16.41203,1.0,1,42.59,4,28.0,2,930.0,3,430.0,2,,0,53.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1803,-92.8685,16.31672,1.0,1,30.01,3,16.0,1,2.0,1,2.0,1,,0,,0,75.6,1,73.1,1,70.9,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1804,-92.84294,16.27871,1.0,1,27.59,3,32.0,2,40.0,1,2.0,1,,0,78.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1805,-92.97254,16.21202,1.0,1,30.01,3,28.0,2,2.0,1,2.0,1,,0,90.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1806,-92.59608,16.15315,1.0,1,40.17,4,52.0,2,2.0,1,2.0,1,,0,,0,84.1,1,65.5,2,52.2,2,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1807,-92.5014,16.2253,2.82,1,336.32,5,40.0,2,2400.0,4,2400.0,5,,0,81.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1808,-92.4584,16.27981,1.0,1,39.2,3,56.0,2,4600.0,4,4600.0,5,,0,68.7,2,,0,,0,,0,1.55,3,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1809,-92.44873,16.26851,3.66,2,30.49,3,48.0,2,4600.0,4,2400.0,5,,0,89.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1810,-92.4983,16.36115,12.0,3,29.04,3,24.0,1,11000.0,5,11000.0,5,,0,100.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1811,-92.48743,16.30889,4.4,2,34.85,3,32.0,2,2400.0,4,2400.0,5,,0,73.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1812,-92.50243,16.38953,11.1,3,36.3,3,52.0,2,24000.0,5,11000.0,5,,0,99.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1813,-92.29367,16.18342,9.2,3,27.59,3,44.0,2,4600.0,4,2400.0,5,,0,58.6,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1814,-92.20831,16.19785,10.2,3,51.3,4,24.0,1,750.0,3,230.0,2,,0,61.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1815,-92.19,16.2004,8.0,3,47.43,4,32.0,2,1500.0,4,750.0,3,,0,49.2,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
1816,-92.1953,16.1952,7.8,3,39.69,3,40.0,2,1500.0,4,1500.0,5,,0,66.1,2,,0,,0,,0,1.235,2,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1817,-91.82552,16.15124,14.34,3,41.76,4,64.0,2,2.0,1,2.0,1,,0,54.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1818,-91.7739,16.1501,6.17,3,49.92,4,32.0,2,2.0,1,2.0,1,,0,,0,104.3,1,89.5,1,70.1,1,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1819,-91.75844,16.12924,11.76,3,41.28,4,40.0,2,2.0,1,2.0,1,,0,,0,103.3,1,88.4,1,68.6,2,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1820,-91.73166,16.12743,,0,,0,32.0,2,2.0,1,2.0,1,,0,,0,89.9,1,67.4,2,48.4,3,,0,,0,0.0,1,0.0,1,1.0,,,1.0,1.0,1.0,,1.0,1.0,LENTICO
1821,-91.72913,16.12011,11.18,3,36.48,3,36.0,2,2.0,1,2.0,1,,0,,0,91.4,1,67.6,2,48.6,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1822,-91.7059,16.10671,6.84,3,45.04,4,24.0,1,2.0,1,2.0,1,,0,,0,76.2,1,71.1,1,68.1,2,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1823,-91.66891,16.10183,8.82,3,37.92,3,28.0,2,2.0,1,2.0,1,,0,,0,78.4,1,71.9,1,64.2,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1824,-91.67519,16.0853,5.94,2,65.76,4,24.0,1,2.0,1,2.0,1,,0,,0,85.2,1,72.4,1,59.6,2,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1825,-91.66927,16.08659,4.92,2,64.8,4,20.0,1,2.0,1,2.0,1,,0,,0,80.8,1,73.1,1,57.4,2,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1826,-91.91038,15.82521,6.0,2,31.2,3,24.0,1,110.0,2,110.0,1,,0,77.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1827,-92.2042,15.82156,5.22,2,30.24,3,28.0,2,930.0,3,750.0,3,,0,81.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1828,-92.49302,16.06046,1.0,1,29.52,3,32.0,2,2.0,1,2.0,1,,0,,0,93.6,1,81.1,1,77.3,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1829,-92.52356,16.10099,1.0,1,28.07,3,32.0,2,430.0,3,150.0,2,,0,,0,93.5,1,90.3,1,78.3,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1830,-92.56103,16.11814,1.0,1,33.4,3,36.0,2,40.0,1,2.0,1,,0,,0,90.2,1,84.1,1,76.9,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1831,-92.45029,16.21274,9.0,3,373.16,5,56.0,2,24000.0,5,24000.0,5,,0,61.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1832,-92.64566,16.71376,85.23,4,94.22,4,,0,930.0,3,150.0,2,,0,58.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,,1.0,1.0,,1.0,1.0,LOTICO
1833,-92.61464,16.7338,5.4,2,32.64,3,56.0,2,2400.0,4,930.0,4,,0,77.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1834,-92.64893,16.72978,16.21,3,25.92,3,48.0,2,30.0,1,30.0,1,,0,55.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1835,-92.64697,16.72885,8.63,3,21.12,3,56.0,2,2400.0,4,2400.0,5,,0,59.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1836,-91.95372,17.49416,3.18,2,49.85,4,20.0,1,4600.0,4,4600.0,5,,0,62.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1837,-92.64666,16.72649,34.06,4,378.19,5,,0,430.0,3,430.0,2,,0,65.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,,1.0,1.0,,1.0,1.0,LOTICO
1838,-92.61793,16.74755,11.4,3,25.44,3,40.0,2,930.0,3,930.0,4,,0,71.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,LOTICO
1839,-92.08452,16.23385,78.64,4,213.43,5,48.0,2,11000.0,5,11000.0,5,,0,41.0,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1840,-92.36121,15.03358,1.0,1,28.07,3,12.0,1,2400.0,4,2400.0,5,,0,83.7,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1841,-93.09297,16.93472,2.18,1,36.78,3,12.0,1,430.0,3,230.0,2,,0,,0,79.1,1,58.9,2,43.2,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1842,-93.0919,16.90213,3.18,2,41.14,4,16.0,1,90.0,1,90.0,1,,0,,0,83.2,1,55.1,2,28.4,4,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
1843,-93.09783,16.92513,5.21,2,32.91,3,16.0,1,40.0,1,2.0,1,,0,,0,75.0,1,52.4,2,37.2,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1844,-93.10415,16.88565,4.05,2,40.66,4,16.0,1,210.0,3,210.0,2,,0,,0,73.8,1,50.2,2,24.3,4,,0,,0,1.12,2,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
1845,-93.11468,16.8903,2.6,1,41.14,4,9.0,1,90.0,1,90.0,1,,0,,0,73.2,1,51.3,2,23.5,4,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
1846,-93.10673,16.87553,2.85,1,27.84,3,12.0,1,280.0,3,280.0,2,,0,72.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1847,-93.09238,16.83076,2.78,1,21.12,3,12.0,1,390.0,3,230.0,2,,0,70.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1848,-93.06881,16.80066,3.12,2,29.76,3,20.0,1,2400.0,4,2400.0,5,,0,71.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1849,-93.14946,16.75929,13.2,3,50.82,4,36.0,2,40.0,1,2.0,1,,0,51.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1850,-93.15977,16.75764,11.73,3,47.12,4,32.0,2,2100.0,4,2100.0,5,,0,56.3,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1851,-93.09962,16.93494,3.33,2,40.17,4,20.0,1,90.0,1,90.0,1,,0,,0,81.2,1,50.1,2,24.1,4,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
1852,-93.11525,16.96432,8.48,3,18.09,2,44.0,2,24000.0,5,24000.0,5,,0,94.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1853,-93.05663,16.89441,8.07,3,33.88,3,24.0,1,40.0,1,2.0,1,,0,,0,82.1,1,54.1,2,43.1,3,,0,,0,1.23,2,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1854,-93.3963,17.03913,7.08,3,20.01,3,36.0,2,210.0,3,90.0,1,,0,92.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1855,-93.39415,17.01982,8.01,3,21.47,3,32.0,2,40.0,1,2.0,1,,0,88.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1856,-93.45285,17.0632,3.18,2,24.48,3,32.0,2,24000.0,5,24000.0,5,,0,,0,88.7,1,88.5,1,88.8,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
1857,-93.514,17.1227,7.8,3,24.0,3,20.0,1,2100.0,4,1500.0,5,,0,,0,88.0,1,85.4,1,87.8,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
1858,-93.53594,17.1317,2.19,1,21.12,3,12.0,1,40.0,1,40.0,1,,0,,0,86.7,1,86.8,1,86.6,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1859,-93.6162,17.1791,6.48,3,36.0,3,16.0,1,2100.0,4,930.0,4,,0,,0,82.2,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
1860,-93.6009,17.1736,4.38,2,25.44,3,32.0,2,930.0,3,230.0,2,,0,,0,88.2,1,88.1,1,88.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1861,-93.59606,17.18933,2.88,1,22.45,3,28.0,2,280.0,3,280.0,2,,0,44.1,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
1862,-93.67608,17.1584,6.96,3,24.96,3,12.0,1,930.0,3,230.0,2,,0,,0,81.2,1,81.1,1,80.9,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1863,-93.80875,17.04103,16.81,3,19.68,2,40.0,2,90.0,1,90.0,1,,0,,0,78.9,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
1864,-93.66954,16.68715,7.8,3,18.88,2,16.0,1,2400.0,4,2400.0,5,,0,60.5,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1865,-93.56071,16.69286,6.2,3,30.98,3,76.0,3,2400.0,4,2400.0,5,,0,70.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1866,-93.86855,16.58544,7.8,3,24.68,3,24.0,1,4600.0,4,4600.0,5,,0,88.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1867,-93.96089,16.51595,5.4,2,21.78,3,16.0,1,4600.0,4,4600.0,5,,0,86.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
1868,-93.91898,16.0871,,0,,0,52.0,2,,0,,0,2.0,1,,0,59.3,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1869,-93.88911,16.07054,,0,,0,34.0,2,,0,,0,2.0,1,,0,55.7,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1870,-93.8712,16.0414,,0,,0,21.0,1,,0,,0,2.0,1,,0,75.9,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1871,-93.83118,15.99433,,0,,0,16.0,1,,0,,0,2.0,1,,0,72.5,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1872,-93.85148,15.95302,,0,,0,31.0,2,,0,,0,2.0,1,,0,75.1,1,64.8,2,58.8,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1873,-93.84631,15.95033,,0,,0,31.0,2,,0,,0,2.0,1,,0,72.6,1,63.4,2,56.3,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1874,-93.80973,15.93082,,0,,0,35.0,2,,0,,0,2.0,1,,0,73.3,1,65.2,2,59.6,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1875,-93.80629,15.92898,,0,,0,37.0,2,,0,,0,2.0,1,,0,69.3,2,63.0,2,58.2,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1876,-93.77869,15.93741,,0,,0,21.0,1,,0,,0,2.0,1,,0,73.3,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1877,-93.75476,15.94804,,0,,0,16.0,1,,0,,0,2.0,1,,0,74.8,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1878,-93.69314,15.91829,,0,,0,19.0,1,,0,,0,2.0,1,,0,77.2,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1879,-93.67158,15.94969,,0,,0,40.0,2,,0,,0,2.0,1,,0,90.0,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1880,-93.64928,15.9375,,0,,0,24.0,1,,0,,0,2.0,1,,0,91.1,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1881,-93.66199,15.87287,,0,,0,29.0,2,,0,,0,2.0,1,,0,72.7,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1882,-93.68641,15.86072,,0,,0,35.0,2,,0,,0,2.0,1,,0,81.3,1,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1883,-93.58886,15.83355,7.8,3,32.91,3,24.0,1,2.0,1,2.0,1,,0,,0,71.3,1,,0,68.6,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
1884,-93.57961,15.81001,7.14,3,28.07,3,20.0,1,40.0,1,2.0,1,,0,,0,71.9,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
1885,-93.5267,15.7633,4.2,2,38.72,3,44.0,2,40.0,1,40.0,1,,0,,0,69.3,2,,0,65.1,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
1886,-93.50629,15.76756,13.82,3,37.27,3,24.0,1,2.0,1,2.0,1,,0,62.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
1887,-93.51442,15.74165,13.82,3,38.72,3,24.0,1,2.0,1,2.0,1,,0,63.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
1888,-93.4191,15.773,1.0,1,22.26,3,28.0,2,40.0,1,40.0,1,,0,,0,47.2,3,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
1889,-93.41513,15.65757,,0,,0,40.0,2,,0,,0,2.0,1,,0,71.6,1,64.0,2,58.5,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1890,-93.41174,15.6545,,0,,0,37.0,2,,0,,0,2.0,1,,0,71.2,1,64.2,2,58.7,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1891,-93.34917,15.60208,,0,,0,40.0,2,,0,,0,2.0,1,,0,70.8,1,63.9,2,58.5,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1892,-93.3437,15.5977,,0,,0,35.0,2,,0,,0,2.0,1,,0,68.0,2,59.9,2,53.5,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1893,-93.32493,15.58121,,0,,0,39.0,2,,0,,0,2.0,1,,0,63.7,2,58.1,2,52.7,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
1894,-93.31564,15.57948,,0,,0,42.0,2,,0,,0,2.0,1,,0,67.1,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
